disease_id	canonical_name	aliases	source	xref_doid	external_ids	fetch_date
MONDO:0010777	cardiomyopathy, infantile hypertrophic		MONDO	DOID:0111753		2026-06-29
MONDO:0010778	cyclic vomiting syndrome	cyclic vomiting syndrome	MONDO			2026-06-29
MONDO:0010779	mitochondrial non-syndromic sensorineural hearing loss		MONDO	DOID:0111751		2026-06-29
MONDO:0010780	mitochondrial myopathy with reversible cytochrome C oxidase deficiency	benign COX deficiency|infantile reversible cytochrome C oxidase deficiency myopathy|mitochondrial myopathy with reversible COX deficiency|mitochondrial myopathy with reversible complex IV deficiency|reversible infantile cytochrome C oxidase deficiency|reversible infantile respiratory chain deficiency	MONDO			2026-06-29
MONDO:0010781	ataxia and polyneuropathy, adult-onset		MONDO	DOID:0111750		2026-06-29
MONDO:0010782	myopathy, lactic acidosis, and sideroblastic anemia 3	myopathy, lactic acidosis, and sideroblastic anaemia type 3|myopathy, lactic acidosis, and sideroblastic anemia 3|myopathy, lactic acidosis, and sideroblastic anemia type 3	MONDO	DOID:0111184		2026-06-29
MONDO:0010784	chloramphenicol toxicity	chloramphenicol toxicity	MONDO			2026-06-29
MONDO:0010785	maternally-inherited diabetes and deafness	MIDD|mitochondrial diabetes	MONDO			2026-06-29
MONDO:0010786	chronic diarrhea with villous atrophy		MONDO			2026-06-29
MONDO:0010787	Kearns-Sayre syndrome	Kearns Sayre Syndrome|Kearns-Sayre syndrome	MONDO	DOID:12934		2026-06-29
MONDO:0010788	Leber hereditary optic neuropathy	LHON|Leber Hereditary optic atrophy|Leber hereditary optic neuropathy|Leber optic atrophy	MONDO	DOID:705		2026-06-29
MONDO:0010789	MELAS syndrome	MELAS syndrome|mitochondrial encephalomyopathy, lactic acidosis and stroke|mitochondrial encephalomyopathy, lactic acidosis and stroke-like episodes|mitochondrial myopathy, encephalopathy, lactic acidosis and stroke-like episodes|mitochondrial myopathy, encephalopathy, lactic acidosis, and stroke-like episodes	MONDO	DOID:3687		2026-06-29
MONDO:0010790	MERRF syndrome	Fukuhara syndrome|MERRF|MERRF syndrome|myoclonic epilepsy - ragged red fibres|myoclonus epilepsy and ragged red fibres|myoclonus epilepsy associated with ragged-red fibers|myoclonus epilepsy associated with ragged-red fibres|myoclonus with epilepsy and with ragged Red fibers (MERRF syndrome)|myoclonus with epilepsy and with ragged Red fibres|myoclonus with epilepsy and with ragged Red fibres (MERRF syndrome)	MONDO	DOID:310		2026-06-29
MONDO:0010791	myoglobinuria, recurrent	myoglobinuria, recurrent	MONDO			2026-06-29
MONDO:0010792	lethal infantile mitochondrial myopathy	LIMD|LIMM|lethal infantile mitochondrial disease	MONDO			2026-06-29
MONDO:0010793	nephropathy, chronic tubulointerstitial	nephropathy, chronic tubulointerstitial	MONDO			2026-06-29
MONDO:0010794	NARP syndrome	NARP syndrome|neurogenic muscle weakness-ataxia-retinitis pigmentosa syndrome|neuropathy-ataxia-retinitis pigmentosa syndrome	MONDO	DOID:0111273		2026-06-29
MONDO:0010795	oncocytic neoplasm	oncocytic neoplasm|oncocytic tumor|oncocytic tumour|oncocytoma, benign	MONDO			2026-06-29
MONDO:0010796	Parkinson disease, mitochondrial	Parkinson disease, mitochondrial	MONDO			2026-06-29
MONDO:0010797	Pearson syndrome	Pearson marrow-pancreas syndrome	MONDO	DOID:0060067		2026-06-29
MONDO:0010798	proximal tubulopathy-diabetes mellitus-cerebellar ataxia syndrome		MONDO			2026-06-29
MONDO:0010799	deafness, aminoglycoside-induced	deafness, aminoglycoside-induced|deafness, mitochondrial, modifier of, mitochondrial|deafness, streptomycin-induced|mitochondrial isolated neurosensory deafness with susceptibility to aminoglycoside exposure|mitochondrial isolated sensorineural deafness with susceptibility to aminoglycoside exposure|mitochondrial non-syndromic neurosensory deafness with susceptibility to aminoglycoside exposure|mitochondrial non-syndromic sensorineural deafness with susceptibility to aminoglycoside exposure|streptomycin ototoxicity	MONDO	DOID:0111734		2026-06-29
MONDO:0010800	Wolfram syndrome, mitochondrial form	Wolfram syndrome, mitochondrial form	MONDO	DOID:0080583		2026-06-29
MONDO:0010801	spondylocamptodactyly syndrome		MONDO			2026-06-29
MONDO:0010802	pancreatic hypoplasia-diabetes-congenital heart disease syndrome	Yorifuji-Okuno syndrome|pancreatic hypoplasia-diabetes-congenital heart disease syndrome	MONDO	DOID:0111733		2026-06-29
MONDO:0010803	Eiken syndrome	Eiken syndrome	MONDO	DOID:0111732		2026-06-29
MONDO:0010805	bladder exstrophy	bladder exstrophy|bladder exstrophy (disease)|classic exstrophy of the bladder|ectopia vesicae	MONDO	DOID:0080174		2026-06-29
MONDO:0010806	retinitis pigmentosa 13	PRPF8 retinitis pigmentosa|RP13|retinitis pigmentosa 13|retinitis pigmentosa caused by mutation in PRPF8|retinitis pigmentosa type 13	MONDO	DOID:0110403		2026-06-29
MONDO:0010807	autosomal recessive nonsyndromic hearing loss 2		MONDO	DOID:0110477		2026-06-29
MONDO:0010808	fatal familial insomnia	fatal familial insomnia	MONDO	DOID:0050433		2026-06-29
MONDO:0010809	familial chronic myelocytic leukemia-like syndrome		MONDO	DOID:0060761		2026-06-29
MONDO:0010810	vitamin D hydroxylation-deficient rickets, type 1B	CYP2R1 vitamin D-dependent rickets, type 1|Vitam D hydroxylation-deficient rickets type 1b|rickets due to defect in vitamin D 25-hydroxylation deficiency|vitamin D 25-Hydroxylase deficiency|vitamin D hydroxylation-deficient rickets type 1b|vitamin D hydroxylation-deficient rickets, type 1B|vitamin D-dependent rickets, type 1 caused by mutation in CYP2R1	MONDO	DOID:0080887		2026-06-29
MONDO:0010811	benign prostatic hyperplasia	benign hyperplasia of prostate|benign hyperplasia of the prostate|benign prostate hyperplasia|benign prostatic Hypertrophy|benign prostatic hyperplasia|benign prostatic hyperplasia (disease)|benign prostatic hyperplasia - BPH|benign prostatic hypertrophy	MONDO	DOID:11132		2026-06-29
MONDO:0010812	macrocytosis, familial	macrocytosis, familial	MONDO			2026-06-29
MONDO:0010813	pancreatic beta cell agenesis with neonatal diabetes mellitus	diabetes mellitus, insulin-dependent, neonatal|pancreatic beta cell agenesis with neonatal diabetes mellitus	MONDO			2026-06-29
MONDO:0010814	chondrodysplasia-pseudohermaphroditism syndrome	Nivelon-Nivelon-Mabille syndrome|chondrodysplasia-disorder of sex development syndrome|chondrodysplasia-pseudohermaphroditism syndrome	MONDO	DOID:0060644		2026-06-29
MONDO:0010815	spondyloepiphyseal dysplasia tarda with characteristic facies	spondyloepiphyseal dysplasia tarda with characteristic facies	MONDO	DOID:0112289		2026-06-29
MONDO:0010816	Qazi Markouizos syndrome	Dysharmonic skeletal maturation - muscular fiber disproportion|Dysharmonic skeletal maturation-muscular fiber disproportion syndrome|Dysharmonic skeletal maturation-muscular fibre disproportion syndrome|Qazi-Markouizos syndrome	MONDO	DOID:0050740		2026-06-29
MONDO:0010817	autosomal dominant nonsyndromic hearing loss 2A		MONDO	DOID:0110558		2026-06-29
MONDO:0010818	retinitis pigmentosa 12	CRB1 retinitis pigmentosa|RP12|retinitis pigmentosa 12|retinitis pigmentosa caused by mutation in CRB1|retinitis pigmentosa type 12|retinitis pigmentosa-12	MONDO	DOID:0110358		2026-06-29
MONDO:0010819	Stargardt disease 3	Stargardt disease 3|Stargardt disease type 3	MONDO	DOID:0061238		2026-06-29
MONDO:0010820	autosomal recessive juvenile Parkinson disease 2	PRKN young-onset Parkinson disease|Parkinson disease, juvenile, type 2|autosomal recessive juvenile Parkinson disease 2|autosomal recessive juvenile Parkinson disease type 2|young-onset Parkinson disease caused by mutation in PRKN	MONDO	DOID:0060368		2026-06-29
MONDO:0010821	familial developmental dysphasia	Billard-Toutain-Maheut syndrome|FOXP2-associated dysphasia	MONDO			2026-06-29
MONDO:0010822	Warburg micro syndrome 1	RAB3GAP1 Warburg micro syndrome|WARBM1|Warburg micro syndrome 1|Warburg micro syndrome caused by mutation in RAB3GAP1|Warburg micro syndrome type 1	MONDO	DOID:0110716		2026-06-29
MONDO:0010823	rhizomelic chondrodysplasia punctata type 3	AGPS rhizomelic chondrodysplasia punctata|RCDP3|rhizomelic chondrodysplasia punctata caused by mutation in AGPS|rhizomelic chondrodysplasia punctata type 3	MONDO	DOID:0110853		2026-06-29
MONDO:0010824	disorder of sex development-intellectual disability syndrome	Verloes-Gillerot-Fryns syndrome|pseudohermaphroditism-intellectual disability syndrome	MONDO			2026-06-29
MONDO:0010825	atrioventricular defect-blepharophimosis-radial and anal defect syndrome	Houlston-Ironton-Temple syndrome	MONDO			2026-06-29
MONDO:0010826	childhood absence epilepsy	pyknolepsy	MONDO	DOID:1825		2026-06-29
MONDO:0010827	retinitis pigmentosa 14	RP14|TULP1 retinitis pigmentosa|retinitis pigmentosa 14|retinitis pigmentosa caused by mutation in TULP1|retinitis pigmentosa type 14	MONDO	DOID:0110381		2026-06-29
MONDO:0010828	retinitis pigmentosa 11	PRPF31 retinitis pigmentosa|RP11|retinitis pigmentosa 11|retinitis pigmentosa caused by mutation in PRPF31|retinitis pigmentosa type 11	MONDO	DOID:0110408		2026-06-29
MONDO:0010829	CARASIL syndrome	CARASIL|Maeda syndrome|cerebral autosomal recessive arteriopathy with subcortical infarcts and leukoencephalopathy	MONDO	DOID:0061228		2026-06-29
MONDO:0010830	neuronal ceroid lipofuscinosis 8	CLN8|CLN8 neuronal ceroid lipofuscinosis|ceroid lipofuscinosis, neuronal, type 8|neuronal ceroid lipofuscinosis 8|neuronal ceroid lipofuscinosis caused by mutation in CLN8|neuronal ceroid lipofuscinosis type 8	MONDO	DOID:0110723		2026-06-29
MONDO:0010831	familial caudal dysgenesis	Rudd-Klimek syndrome|caudal regression|familial caudal dysgenesis	MONDO			2026-06-29
MONDO:0010832	Bardet-Biedl syndrome 3	BBS3|Bardet-Biedl syndrome 3|Bardet-Biedl syndrome type 3	MONDO	DOID:0110125		2026-06-29
MONDO:0010833	Hirschsprung disease, susceptibility to, 2	EDNRB Hirschsprung disease|Hirschsprung disease caused by mutation in EDNRB|Hirschsprung disease, susceptibility to, 2|Hirschsprung disease, susceptibility to, type 2	MONDO			2026-06-29
MONDO:0010834	Hirschsprung disease, susceptibility to, 5	HSCR5|Hirschsprung disease, susceptibility to, 5	MONDO			2026-06-29
MONDO:0010835	pterygium colli-intellectual disability-digital anomalies syndrome	khalifa-Graham syndrome	MONDO			2026-06-29
MONDO:0010836	nanophthalmos 1	NNO1|nanophthalmos 1|nanophthalmos-1	MONDO			2026-06-29
MONDO:0010837	primary hyperparathyroidism	primary hyperparathyroidism|primary hyperparathyroidism (disease)	MONDO	DOID:11202		2026-06-29
MONDO:0010838	gonadal agenesis	gonadal agenesis	MONDO			2026-06-29
MONDO:0010839	neuronopathy, distal hereditary motor, autosomal dominant 8	autosomal dominant benign distal spinal muscular atrophy|autosomal dominant congenital benign spinal muscular atrophy|congenital benign spinal muscular atrophy with contractures|congenital nonprogressive spinal muscular atrophy	MONDO	DOID:0111215		2026-06-29
MONDO:0010840	pachygyria-intellectual disability-epilepsy syndrome	Kuzniecky syndrome	MONDO			2026-06-29
MONDO:0010841	Waardenburg syndrome type 2B	WS2B	MONDO	DOID:0110947		2026-06-29
MONDO:0010842	multiple cutaneous and mucosal venous malformations	VMCM|cutaneous and mucosal venous malformation	MONDO	DOID:0050792		2026-06-29
MONDO:0010843	dyslexia, susceptibility to, 2	DYX2|dyslexia, susceptibility to, 2	MONDO			2026-06-29
MONDO:0010844	epiphyseal dysplasia, multiple, 2	COL9A2 multiple epiphyseal dysplasia (disease)|epiphyseal dysplasia, multiple, 2|epiphyseal dysplasia, multiple, type 2|multiple epiphyseal dysplasia (disease) caused by mutation in COL9A2	MONDO	DOID:0070298		2026-06-29
MONDO:0010846	exostoses, multiple, type III	EXT3|exostoses, multiple, type III	MONDO			2026-06-29
MONDO:0010847	spinocerebellar ataxia type 4	SCA4	MONDO	DOID:0050957		2026-06-29
MONDO:0010848	spinocerebellar ataxia type 5	SCA5|spinocerebellar ataxia type 5	MONDO	DOID:0050882		2026-06-29
MONDO:0010849	palmoplantar keratoderma, Bothnian type	palmoplantar keratoderma, Bothnian type	MONDO	DOID:0111707		2026-06-29
MONDO:0010850	Tessier number 4 facial cleft	facial clefting, oblique, type 1	MONDO	DOID:0111706		2026-06-29
MONDO:0010851	Lowry-MacLean syndrome	Lowry-MacLean syndrome	MONDO			2026-06-29
MONDO:0010852	chromosome 8Q12.1-q21.2 deletion syndrome	chromosome 8Q12.1-q21.2 deletion syndrome	MONDO			2026-06-29
MONDO:0010853	Helicobacter pylori infection, susceptibility to	H. pylori infection, susceptibility to|Helicobacter pylori infection, susceptibility to	MONDO			2026-06-29
MONDO:0010854	Toriello-Lacassie-Droste syndrome	aplasia cutis congenita-epibulbar dermoids syndrome|oculoectodermal syndrome|oculoectodermal syndrome, somatic	MONDO	DOID:0111705		2026-06-29
MONDO:0010855	short tarsus-absence of lower eyelashes syndrome	Lopes-Gorlin syndrome	MONDO			2026-06-29
MONDO:0010856	autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis	tuberous sclerosis/polycystic kidney disease contiguous gene syndrome	MONDO			2026-06-29
MONDO:0010857	semantic dementia	dementia, frontotemporal|dementia, frontotemporal, with or without parkinsonism|semantic primary progressive aphasia|semantic variant PPA	MONDO	DOID:0081391		2026-06-29
MONDO:0010858	macrocephaly-spastic paraplegia-dysmorphism syndrome	Fryns macrocephaly	MONDO			2026-06-29
MONDO:0010860	autosomal recessive nonsyndromic hearing loss 3	autosomal recessive nonsyndromic hearing loss 3	MONDO	DOID:0110488		2026-06-29
MONDO:0010861	type 1 diabetes mellitus 3	IDDM3|insulin-dependent diabetes mellitus 3	MONDO	DOID:0110742		2026-06-29
MONDO:0010862	type 1 diabetes mellitus 4	IDDM4|insulin-dependent diabetes mellitus 4	MONDO	DOID:0110743		2026-06-29
MONDO:0010863	type 1 diabetes mellitus 5	IDDM5|SUMO4 type 1 diabetes mellitus|diabetes mellitus, insulin-dependent, type 5|insulin-dependent diabetes mellitus 5|type 1 diabetes mellitus caused by mutation in SUMO4	MONDO	DOID:0110744		2026-06-29
MONDO:0010864	type 1 diabetes mellitus 7	IDDM7|insulin-dependent diabetes mellitus 7	MONDO	DOID:0110746		2026-06-29
MONDO:0010865	pseudoaminopterin syndrome	ASSA|aminopterin syndrome-like sine aminopterin|pseudoaminopterin syndrome	MONDO			2026-06-29
MONDO:0010866	infantile osteopetrosis with neuroaxonal dysplasia		MONDO	DOID:0070343		2026-06-29
MONDO:0010867	PARC syndrome	PARC syndrome|poikiloderma-alopecia-retrognathism-cleft palate syndrome	MONDO			2026-06-29
MONDO:0010868	rippling muscle disease 1	RMD1|rippling muscle disease 1|rippling muscle disease-1	MONDO	DOID:0070308		2026-06-29
MONDO:0010869	motor neuron disease with dementia and ophthalmoplegia	motor neuron disease with dementia and ophthalmoplegia	MONDO			2026-06-29
MONDO:0010870	tibial muscular dystrophy	Finnish tibial muscular dystrophy|TMD|Udd myopathy|distal myopathy, Udd type|distal titinopathy|tardive tibial muscular dystrophy	MONDO	DOID:0111078		2026-06-29
MONDO:0010871	succinic acidemia	succinic acidemia	MONDO			2026-06-29
MONDO:0010872	parotid salivary glands, polycystic dysgenetic disease of	PDDP	MONDO			2026-06-29
MONDO:0010873	band heterotopia of brain	band heterotopia of brain	MONDO			2026-06-29
MONDO:0010874	enteropathy, familial, with villous edema and immunoglobulin G2 deficiency	enteropathy, familial, with villous edema and immunoglobulin G2 deficiency	MONDO			2026-06-29
MONDO:0010875	pachydermodactyly, familial	pachydermodactyly, familial	MONDO			2026-06-29
MONDO:0010876	recessive aplasia cutis congenita of limbs		MONDO			2026-06-29
MONDO:0010877	Charcot-Marie-Tooth disease type 5	Charcot-Marie-Tooth disease-pyramidal features syndrome|HMSN 5|hereditary motor and sensory neuropathy type 5	MONDO	DOID:0080067		2026-06-29
MONDO:0010878	hereditary spastic paraplegia 6	FSP3|NIPA1 hereditary spastic paraplegia|SPG6|autosomal dominant spastic paraplegia type 6|hereditary spastic paraplegia caused by mutation in NIPA1|hereditary spastic paraplegia type 6	MONDO	DOID:0110811		2026-06-29
MONDO:0010879	CODAS syndrome	CODAS syndrome|cerebrooculodentoauriculoskeletal syndrome	MONDO	DOID:0111274		2026-06-29
MONDO:0010880	telangiectasia, hereditary hemorrhagic, type 2	ACVRL1 hereditary hemorrhagic telangiectasia|hereditary hemorrhagic telangiectasia caused by mutation in ACVRL1|telangiectasia, hereditary hemorrhagic, type 2	MONDO			2026-06-29
MONDO:0010881	mesomelia-synostoses syndrome	8q13 microdeletion syndrome|Del(8)q(13)|Verloes-David syndrome|mesomelia-synostoses syndrome|mesomelia-synostoses syndrome, Verloes-David-Pfeiffer type|mesomelic dysplasia with acral synostoses, Verloes-David-Pfeiffer type|monosomy 8q13	MONDO			2026-06-29
MONDO:0010882	aphalangy-syndactyly-microcephaly syndrome	Aphalangia, partial, with syndactyly and Duplication of metatarsal type 4	MONDO			2026-06-29
MONDO:0010883	pectus excavatum-macrocephaly-dysplastic nails syndrome	Zori-Stalker-Williams syndrome	MONDO			2026-06-29
MONDO:0010884	muscular dystrophy, scapulohumeral	muscular dystrophy, scapulohumeral	MONDO			2026-06-29
MONDO:0010885	angiokeratoma corporis diffusum with arteriovenous fistulas	angiokeratoma corporis diffusum with arteriovenous fistulas	MONDO			2026-06-29
