disease_id	molecule_id	relation_type	source	evidence_class	molecule_backbone_mapped	fetch_date
MONDO:0005108	DB15661	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005070	DB16272	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004992	DB16272	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0018116	DB16707	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005149	DB18072	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021100	DB19218	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004981	CHEMBL4650369	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005399	CHEMBL4650369	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004970	CHEMBL4650392	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005070	CHEMBL4650393	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004992	CHEMBL4650411	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005070	DB17472	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005096	CHEMBL4650516	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0018881	CHEMBL4650520	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005277	CHEMBL4650220	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0016971	CHEMBL4650240	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0010679	CHEMBL4650241	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005070	CHEMBL4650256	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005304	CHEMBL4650256	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004992	CHEMBL4650256	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0006543	CHEMBL4650267	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0011382	CHEMBL4650269	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002474	CHEMBL4650275	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005233	CHEMBL4802205	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005109	CHEMBL4802249	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0018868	CHEMBL4802262	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005300	CHEMBL4802224	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004981	CHEMBL2362410	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005310	CHEMBL2362410	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021100	DB19043	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004948	DB18866	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005231	DB18768	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0009861	DB16326	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005002	DB17988	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007254	CHEMBL5095273	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005083	DB19278	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005070	CHEMBL5095292	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0010030	CHEMBL5095293	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005342	CHEMBL5095293	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0009688	CHEMBL5095293	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0007915	CHEMBL5095293	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005083	CHEMBL5095302	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0007100	CHEMBL5095303	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0001824	CHEMBL5095303	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0009688	CHEMBL5095307	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0011786	CHEMBL5095324	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005012	CHEMBL5095345	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005191	CHEMBL5095345	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0011122	CHEMBL5095358	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005011	CHEMBL5095370	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005101	CHEMBL5095370	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005086	DB17525	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004980	CHEMBL5095399	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008383	CHEMBL5095399	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005101	CHEMBL5095399	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005306	CHEMBL5095399	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005340	CHEMBL5095399	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0100244	CHEMBL5095401	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005180	CHEMBL5095412	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008752	CHEMBL5095433	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0009693	CHEMBL5095449	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0010604	CHEMBL5095451	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0011382	CHEMBL5095474	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0001220	CHEMBL5095475	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004975	CHEMBL5095484	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005015	CHEMBL5095485	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0011122	CHEMBL5095485	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005148	CHEMBL5095485	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008661	DB18855	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006559	DB18855	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0007739	DB21549	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005148	CHEMBL5095115	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005150	CHEMBL5095152	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0003004	CHEMBL5095152	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005148	CHEMBL5315049	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005180	CHEMBL6067988	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005065	CHEMBL5315053	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005233	CHEMBL5315053	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005148	CHEMBL5315054	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0007079	CHEMBL5315055	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005530	CHEMBL5315056	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0011996	CHEMBL2095206	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004643	CHEMBL2095206	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002775	CHEMBL5315064	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008315	CHEMBL5315067	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005072	CHEMBL5315068	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0010602	CHEMBL5315069	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0010602	CHEMBL5315071	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0010602	CHEMBL5315075	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0010604	CHEMBL5315076	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0010602	CHEMBL5315078	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0010604	CHEMBL5315078	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005789	CHEMBL5315080	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0001684	CHEMBL5315084	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0015974	CHEMBL5315093	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0013730	CHEMBL5315097	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0000942	CHEMBL5315099	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005233	DB18925	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005070	CHEMBL5314570	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005090	DB19058	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005148	DB18964	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006733	DB17823	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005416	CHEMBL5314599	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005178	CHEMBL5314599	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0100096	DB18834	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005416	DB16892	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005098	DB17066	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005015	DB18970	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005148	DB18970	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004857	DB19124	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0100096	DB18821	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0018076	DB18984	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004948	DB18753	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005233	DB21471	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005300	DB21519	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0009693	CHEMBL5314973	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0001577	CHEMBL5314975	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005100	CHEMBL5314981	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0019100	CHEMBL5314981	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005062	CHEMBL5314988	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0001187	CHEMBL5314988	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0007254	CHEMBL5314988	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0100096	CHEMBL5314991	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002171	CHEMBL5314993	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005070	CHEMBL5314998	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005191	CHEMBL5314998	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0006733	CHEMBL5315015	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0019438	CHEMBL5315016	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0040679	CHEMBL5315030	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002974	CHEMBL5315040	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005070	CHEMBL5315042	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008433	CHEMBL5315042	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005233	CHEMBL5315042	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002367	CHEMBL5315042	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004992	CHEMBL5315042	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0011962	CHEMBL5315042	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005271	CHEMBL5314681	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005271	CHEMBL5314691	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0100096	CHEMBL5314796	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005340	CHEMBL5314649	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0009688	CHEMBL5315048	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005311	DB06630	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0013144	CHEMBL1201554	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005015	CHEMBL2103802	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005300	CHEMBL2103802	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0006993	CHEMBL2103802	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0044212	CHEMBL1201190	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008487	DB06655	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005137	DB06655	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0045057	DB06655	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0016216	DB00398	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005059	CHEMBL1200485	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0016216	CHEMBL1200485	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0018531	CHEMBL1200485	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0019127	CHEMBL1201835	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005265	CHEMBL1201835	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0006474	CHEMBL2105629	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004180	CHEMBL2105629	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005575	CHEMBL1742982	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0810000	CHEMBL1742982	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002009	CHEMBL1201735	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005192	CHEMBL1201834	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005070	CHEMBL2107856	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002280	CHEMBL2108702	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005575	CHEMBL1743062	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005312	CHEMBL1743087	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002443	CHEMBL1201574	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005108	CHEMBL1255891	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004995	DB11816	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005549	DB11800	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021100	DB07232	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021068	DB07232	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008231	CHEMBL2108709	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0018177	CHEMBL2107863	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005044	CHEMBL1743073	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0007488	DB08824	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004975	DB08824	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002009	CHEMBL1615374	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021637	CHEMBL2105684	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0015075	DB11689	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006486	DB11689	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004064	DB11689	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0043797	DB06637	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008661	CHEMBL1795071	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005206	DB09078	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0015075	DB09078	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005549	DB09078	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005075	CHEMBL2105704	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0015074	CHEMBL2105704	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005402	CHEMBL2105708	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004643	CHEMBL2105708	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004643	CHEMBL2105709	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005206	DB08875	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0015075	DB08875	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005549	DB08875	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004995	CHEMBL2108724	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005137	CHEMBL2108724	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0009468	CHEMBL2108724	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0015074	CHEMBL2103868	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021042	CHEMBL2105729	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005275	DB09050	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005279	DB08932	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0018177	CHEMBL2105741	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005105	CHEMBL2105741	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021042	CHEMBL2105741	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0015075	DB08911	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005070	CHEMBL2108728	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0024574	CHEMBL2107873	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0000450	DB08880	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001628	DB09040	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002050	DB11807	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB08896	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021040	DB00297	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005325	DB00297	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000675	DB00297	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008903	DB00297	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005812	DB11817	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005084	DB09128	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005070	DB11763	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005184	DB11763	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005206	CHEMBL2108738	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021163	CHEMBL2108738	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021085	CHEMBL2108738	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005549	CHEMBL2108738	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0003219	CHEMBL2108738	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005575	CHEMBL2108738	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0024295	CHEMBL387675	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005087	DB01410	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005010	DB01590	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021163	DB01590	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005549	DB01590	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024327	DB01590	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000723	CHEMBL3544974	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0024331	CHEMBL1908361	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005575	CHEMBL1908361	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005267	DB00727	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005303	DB01017	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0015925	DB00374	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002771	DB00374	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002602	CHEMBL2218860	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002009	CHEMBL2105613	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005265	CHEMBL1200760	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002268	CHEMBL1200940	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002268	DB00448	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005062	DB00681	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0000266	DB00681	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001628	CHEMBL64391	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005027	CHEMBL149972	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002009	DB09154	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB00293	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005062	CHEMBL5465559	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021259	DB05812	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008678	DB00283	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005066	DB09539	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005151	DB09539	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005385	DB09539	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004956	CHEMBL1201010	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005082	CHEMBL1201010	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0008575	CHEMBL6067972	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005090	CHEMBL6067972	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002009	CHEMBL1237135	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0810000	CHEMBL5314346	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0006939	CHEMBL1200962	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005642	CHEMBL3989887	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004768	CHEMBL3989887	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0004987	DB11641	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0021100	DB11641	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0018078	DB00970	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004491	DB00970	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0020690	DB11890	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005512	CHEMBL11359	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0016698	CHEMBL11359	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0003219	CHEMBL11359	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0003510	CHEMBL11359	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005575	CHEMBL11359	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0015459	CHEMBL11359	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0018906	CHEMBL11359	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005617	DB01143	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0018920	DB01200	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004981	DB01164	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0019781	CHEMBL1642	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0006115	CHEMBL1642	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0020077	CHEMBL1642	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0024503	CHEMBL408350	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005401	CHEMBL3989514	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0002032	CHEMBL3989514	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005184	CHEMBL3989514	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005575	CHEMBL3989514	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0006805	DB00063	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024644	DB00063	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0013209	DB08995	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005138	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0003219	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0015459	CHEMBL3545252	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0024330	DB09462	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0018905	CHEMBL1200645	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005575	CHEMBL1200480	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0021124	CHEMBL5314377	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005575	DB06690	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004995	DB00206	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005149	DB09140	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0100233	DB09140	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003061	DB00107	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0100192	DB09099	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005098	DB00668	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005315	DB00668	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0008903	DB00668	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005240	CHEMBL33864	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0024327	DB00877	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005754	DB00230	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0006687	DB00230	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003085	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003799	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024327	DB00091	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005575	DB03419	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004959	DB11869	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0018874	DB11869	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004983	CHEMBL3185958	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005047	CHEMBL1200554	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0005068	DB06441	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024294	DB00560	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004995	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005267	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0005593	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0003781	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0001039	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0024330	DB00207	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0002268	DB09104	indication	ChEMBL	curated_indication	True	2026-06-29
MONDO:0004959	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0017604	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
MONDO:0018078	CHEMBL501867	indication	ChEMBL	curated_indication	False	2026-06-29
