hpo_id	term	synonyms	source	hierarchy_reference	fetch_date
HP:0031693	Severe Epstein Barr virus infection	Fulminant infectious mononucleosis|Severe EBV infection	HPO		2026-06-29
HP:0031694	Severe adenovirus infection		HPO		2026-06-29
HP:0031695	Severe parainfluenza infection	Disseminated parainfluenza infection|Invasive parainfluenza infection|Severe parainfluenza infection	HPO		2026-06-29
HP:0031696	Disseminated viral infection		HPO		2026-06-29
HP:0031697	Disseminated infection with live vaccine virus		HPO		2026-06-29
HP:0031699	Disseminated cryptosporidium infection	Disseminated cryptosporidiosis|Invasive Cryptosporidium infection|Severe Cryptosporidium infection	HPO		2026-06-29
HP:0031700	Invasive parasitic infection		HPO		2026-06-29
HP:0031701	Anterior chamber inflammatory cells		HPO		2026-06-29
HP:0031702	Anterior chamber red blood cells	Anterior chamber RBCs	HPO		2026-06-29
HP:0031703	Abnormal ear morphology		HPO		2026-06-29
HP:0031704	Abnormal ear physiology		HPO		2026-06-29
HP:0031705	Compensatory head posture		HPO		2026-06-29
HP:0031706	Compensatory chin depression		HPO		2026-06-29
HP:0031707	Compensatory face turn to the right		HPO		2026-06-29
HP:0031708	Compensatory face turn to the left		HPO		2026-06-29
HP:0031709	Compensatory head tilt to the right shoulder		HPO		2026-06-29
HP:0031710	Compensatory head tilt to the left shoulder		HPO		2026-06-29
HP:0031711	Asymmetric abdominal aortic aneurysm		HPO		2026-06-29
HP:0031713	Constant exotropia		HPO		2026-06-29
HP:0031714	Distance exotropia		HPO		2026-06-29
HP:0031715	Near exotropia		HPO		2026-06-29
HP:0031716	Cyclic exotropia		HPO		2026-06-29
HP:0031717	Alternating exotropia	Alternating strabismus	HPO		2026-06-29
HP:0031718	Consecutive exotropia		HPO		2026-06-29
HP:0031719	True distance exotropia		HPO		2026-06-29
HP:0031720	Simulated distance exotropia		HPO		2026-06-29
HP:0031721	Sensory exotropia	Secondary exotropia	HPO		2026-06-29
HP:0031722	Near esotropia	Non-accomodative convergence excess esotropia	HPO		2026-06-29
HP:0031723	Secondary esotropia	Sensory esotropia	HPO		2026-06-29
HP:0031724	Microtropia		HPO		2026-06-29
HP:0031725	Hypophoria		HPO		2026-06-29
HP:0031726	Incyclotropia		HPO		2026-06-29
HP:0031727	Excyclotropia		HPO		2026-06-29
HP:0031728	Mild hypermetropia	Mild hyperopia	HPO		2026-06-29
HP:0031729	Moderate hypermetropia	Moderate hyperopia	HPO		2026-06-29
HP:0031730	Axial myopia		HPO		2026-06-29
HP:0031731	Increased tear production		HPO		2026-06-29
HP:0031732	Increased basal tear production		HPO		2026-06-29
HP:0031733	Reflex tearing		HPO		2026-06-29
HP:0031734	Lacrimal pump failure		HPO		2026-06-29
HP:0031736	Involutional entropion		HPO		2026-06-29
HP:0031737	Cicatricial entropion		HPO		2026-06-29
HP:0031738	Mechanical entropion		HPO		2026-06-29
HP:0031739	Abnormal oblique muscle physiology		HPO		2026-06-29
HP:0031740	Abnormal horizontal rectus muscle physiology		HPO		2026-06-29
HP:0031741	Inferior oblique muscle underaction		HPO		2026-06-29
HP:0031742	Inferior rectus muscle underaction		HPO		2026-06-29
HP:0031743	Inferior rectus muscle overaction		HPO		2026-06-29
HP:0031744	Superior rectus muscle weakness		HPO		2026-06-29
HP:0031745	Superior rectus muscle overaction		HPO		2026-06-29
HP:0031746	Superior rectus muscle restriction		HPO		2026-06-29
HP:0031747	Superior rectus muscle underaction		HPO		2026-06-29
HP:0031748	Abnormal vertical rectus muscle physiology		HPO		2026-06-29
HP:0031749	Abnormal lateral rectus muscle physiology		HPO		2026-06-29
HP:0031750	Lateral rectus muscle weakness		HPO		2026-06-29
HP:0031751	Lateral rectus muscle underaction		HPO		2026-06-29
HP:0031752	Lateral rectus muscle overaction		HPO		2026-06-29
HP:0031753	Medial rectus muscle weakness		HPO		2026-06-29
HP:0031754	Medial rectus muscle overaction		HPO		2026-06-29
HP:0031755	Abnormal rectus muscle physiology		HPO		2026-06-29
HP:0031756	Medial rectus muscle underaction		HPO		2026-06-29
HP:0031757	Medial rectus muscle restriction		HPO		2026-06-29
HP:0031758	Lateral rectus muscle restriction		HPO		2026-06-29
HP:0031759	Basic constant esotropia	Basic (constant) esotropia	HPO		2026-06-29
HP:0031760	Non-accomodative esotropia		HPO		2026-06-29
HP:0031761	Infantile constant esotropia	Infantile (constant) esotropia	HPO		2026-06-29
HP:0031762	Distance esotropia	Divergence insufficiency	HPO		2026-06-29
HP:0031763	Cyclic esotropia		HPO		2026-06-29
HP:0031764	Fully accomodative esotropia		HPO		2026-06-29
HP:0031765	Partially accomodative esotropia	Constant esotropia with an accommodative component|Constant esotropia with an accommodative element	HPO		2026-06-29
HP:0031766	Convergence excess esotropia		HPO		2026-06-29
HP:0031767	Consecutive esotropia		HPO		2026-06-29
HP:0031768	Parafoveal fixation		HPO		2026-06-29
HP:0031769	Peripheral fixation		HPO		2026-06-29
HP:0031770	Epicanthus palpebralis		HPO		2026-06-29
HP:0031771	Epicanthus tarsalis		HPO		2026-06-29
HP:0031772	Abnormal posterior circulating artery morphology		HPO		2026-06-29
HP:0031773	Posterior communicating artery aneurysm		HPO		2026-06-29
HP:0031774	Posterior communicating artery infundibulum		HPO		2026-06-29
HP:0031775	Neurogenic strabismus	Paralytic strabismus	HPO		2026-06-29
HP:0031776	Cyclotropia		HPO		2026-06-29
HP:0031777	Cyclophoria		HPO		2026-06-29
HP:0031778	Incyclophoria		HPO		2026-06-29
HP:0031779	Excyclophoria		HPO		2026-06-29
HP:0031780	Eosinophilic ascites		HPO		2026-06-29
HP:0031781	Microtropia with identity		HPO		2026-06-29
HP:0031782	Microtropia without identity		HPO		2026-06-29
HP:0031783	Absent coronary sinus		HPO		2026-06-29
HP:0031784	Abnormal ascending aorta morphology		HPO		2026-06-29
HP:0031785	Abnormal eyelid movement		HPO		2026-06-29
HP:0031786	Cogan lid twitch	Cogan eyelid twitch|Eyelid twitch|Lid twitch	HPO		2026-06-29
HP:0031787	Oblique astigmatism		HPO		2026-06-29
HP:0031788	With the rule astigmatism		HPO		2026-06-29
HP:0031789	Against the rule astigmatism		HPO		2026-06-29
HP:0031790	Mixed astigmatism		HPO		2026-06-29
HP:0031791	Lenticular astigmatism		HPO		2026-06-29
HP:0031792	Irregular astigmatism		HPO		2026-06-29
HP:0031793	Increased serum leptin	Elevated circulating leptin level	HPO		2026-06-29
HP:0031794	Decreased circulating glycerol level		HPO		2026-06-29
HP:0031795	Abnormal circulating glycerol level		HPO		2026-06-29
HP:0031796	Recurrent	Intermittent	HPO		2026-06-29
HP:0031797	Clinical course	Natural history of disease	HPO		2026-06-29
HP:0031798	Elevated circulating apolipoprotein B concentration	Elevated ApoB level|Elevated apolipoprotein B level	HPO		2026-06-29
HP:0031799	Decreased circulating apolipoprotein A-I concentration	Decreased apo-AI level|Decreased apoA-I level|Decreased apolipoprotein A-I concentration|Decreased apolipoprotein A-I level|Decreased apolipoprotein A-I level in blood|Decreased apolipoprotein AI level|Decreased circulating apolipoprotein A-I concentration|Reduced apolipoprotein A-I concentration|Reduced apolipoprotein A-I level|Reduced apolipoprotein A-I level in blood	HPO		2026-06-29
HP:0031800	Elevated circulating apolipoprotein A-II concentration	Elevated APOAII level|Elevated Apo-AII level|Elevated apoA-II level|Elevated apolipoprotein A-II concentration|Elevated apolipoprotein A-II level|Elevated apolipoprotein A-II level in blood|Elevated circulating apolipoprotein A-II concentration|Increased apolipoprotein A-II concentration|Increased apolipoprotein A-II level|Increased apolipoprotein A-II level in blood	HPO		2026-06-29
HP:0031801	Vocal cord dysfunction		HPO		2026-06-29
HP:0031803	Fundus hemorrhage	Fundus haemorrhage	HPO		2026-06-29
HP:0031805	Intraretinal hemorrhage	Intraretinal haemorrhage	HPO		2026-06-29
HP:0031806	Abnormal total basophil count		HPO		2026-06-29
HP:0031807	Increased total basophil count	Basophilia|Increased basophil count	HPO		2026-06-29
HP:0031808	Decreased total basophil count	Decreased basophil count	HPO		2026-06-29
HP:0031809	Archibald's sign	Archibald's metacarpal sign|Knuckle dimple	HPO		2026-06-29
HP:0031810	Anti-ganglioside antibody positivity		HPO		2026-06-29
HP:0031811	Bilirubinuria		HPO		2026-06-29
HP:0031812	Nitrituria		HPO		2026-06-29
HP:0031813	Colonic eosinophilia	Eosinophilic colitis|Eosinophilic infiltration in the colon	HPO		2026-06-29
HP:0031814	Palilalia		HPO		2026-06-29
HP:0031815	Abnormal oral physiology		HPO		2026-06-29
HP:0031816	Abnormal oral morphology		HPO		2026-06-29
HP:0031817	Decreased circulating parathyroid hormone level	Decreased circulating PTH level|Decreased serum PTH|Decreased serum parathyroid hormone|Decreased serum parathyroid hormone level	HPO		2026-06-29
HP:0031818	Abnormal waist to hip ratio		HPO		2026-06-29
HP:0031819	Increased waist to hip ratio	Increased WHR|Increased waist-hip ratio|Increased waist-to-hip ratio	HPO		2026-06-29
HP:0031820	Decreased waist to hip ratio	Decreased WHR|Decreased waist-hip ratio|Decreased waist-to-hip ratio	HPO		2026-06-29
HP:0031821	Abnormal hypoxanthine-guanine phosphoribosyltransferase level	Abnormal 6-hydroxypurine phosphoribosyltransferase level|Abnormal GMP pyrophosphorylase level|Abnormal GPRT level	HPO		2026-06-29
HP:0031822	Elevated hypoxanthine-guanine phosphoribosyltransferase level	Elevated 6-hydroxypurine phosphoribosyltransferase level|Elevated 6-mercaptopurine phosphoribosyltransferase level|Elevated GMP pyrophosphorylase level	HPO		2026-06-29
HP:0031823	Reduced hypoxanthine-guanine phosphoribosyltransferase level	Reduced 6-hydroxypurine phosphoribosyltransferase level|Reduced 6-mercaptopurine phosphoribosyltransferase level|Reduced GMP pyrophosphorylase level	HPO		2026-06-29
HP:0031824	Hepatic mastocytosis		HPO		2026-06-29
HP:0031825	Freezing of gait	Freezing gait	HPO		2026-06-29
HP:0031826	Abnormal reflex		HPO		2026-06-29
HP:0031827	Absent abdominal reflex	Abdominal reflex absent	HPO		2026-06-29
HP:0031828	Abnormal superficial reflex		HPO		2026-06-29
HP:0031829	Absent cremaster reflex	Absent cremasteric reflex	HPO		2026-06-29
HP:0031830	Pinguecula		HPO		2026-06-29
HP:0031831	Decreased serum zinc		HPO		2026-06-29
HP:0031832	Hypermetric downward saccades		HPO		2026-06-29
HP:0031833	Hypometric upward saccades		HPO		2026-06-29
HP:0031834	Aortopulmonary collateral arteries		HPO		2026-06-29
HP:0031835	Abnormal circulating superoxide dismutase activity	Abnormal superoxide dismutase level|Abnormal superoxide:superoxide oxidoreductase activity	HPO		2026-06-29
HP:0031836	Increased circulating superoxide dismutase concentration	Increased superoxide dismutase level|Increased superoxide:superoxide oxidoreductase activity	HPO		2026-06-29
HP:0031837	Decreased circulating superoxide dismutase concentration	Decreased superoxide dismutase level|Decreased superoxide:superoxide oxidoreductase activity	HPO		2026-06-29
HP:0031838	Presence of xenobiotic		HPO		2026-06-29
HP:0031840	Urine xenobiotic		HPO		2026-06-29
HP:0031841	Positive urine methadone test		HPO		2026-06-29
HP:0031842	Lymphangiectasis	Lymphangiectasia	HPO		2026-06-29
HP:0031843	Abnormally slow thought process	Abnormally slow thought processes|Bradyphrenia|Mental slowness|Slow thought processes|Slowed thinking|Slowed thoughts|Slowness of thought	HPO		2026-06-29
HP:0031844	Euphoria	Abnormally elevated mood|Euphoric mood|Excessive joyfulness|Extreme elation|Inappropriate elation|Inappropriately happy|Pathological cheerfulness	HPO		2026-06-29
HP:0031845	Abnormal libido		HPO		2026-06-29
HP:0031846	Femur fracture	Femoral fracture	HPO		2026-06-29
HP:0031847	Difficulty walking backward		HPO		2026-06-29
HP:0031848	Cock-walk gait		HPO		2026-06-29
HP:0031849	Sleep-wake inversion	Inverted sleep-wake cycle|Reversed sleep-wake cycle|Sleep rhythm inversion	HPO		2026-06-29
HP:0031850	Abnormal hematocrit	Abnormal Hct	HPO		2026-06-29
HP:0031851	Reduced hematocrit	Low hematocrit|Reduced Hct	HPO		2026-06-29
HP:0031853	Isomerism		HPO		2026-06-29
HP:0031854	Left Isomerism	Left-sided isomerism	HPO		2026-06-29
HP:0031855	Right isomerism	Right-sided isomerism	HPO		2026-06-29
HP:0031856	Hobby horse gait		HPO		2026-06-29
HP:0031857	Ineffective esophageal peristalsis	Ineffective esophageal motility	HPO		2026-06-29
HP:0031858	Esophageal furrows		HPO		2026-06-29
HP:0031860	Abnormal heart rate variability		HPO		2026-06-29
HP:0031861	Decreased heart rate variability	Reduced heart rate variability	HPO		2026-06-29
HP:0031862	Increased heart rate variability		HPO		2026-06-29
HP:0031863	Bloodstream infectious agent		HPO		2026-06-29
HP:0031864	Bacteremia	Bacteria in blood culture|Bacteria in blood cultures	HPO		2026-06-29
HP:0031865	Abnormal liver physiology	Abnormal hepatic physiology	HPO		2026-06-29
HP:0031866	Clasp-knife sign		HPO		2026-06-29
HP:0031867	Neck hypertonia		HPO		2026-06-29
HP:0031868	Optic ataxia		HPO		2026-06-29
HP:0031869	Recurrent joint dislocation	Recurrent joint dislocations	HPO		2026-06-29
HP:0031870	Phosphohydroxylysinuria		HPO		2026-06-29
HP:0031871	Abnormal Langerhans cell morphology		HPO		2026-06-29
HP:0031872	Absent Birbeck granules in Langerhans cells		HPO		2026-06-29
HP:0031873	Early chronotype	Advanced sleep onset|Early sleep onset	HPO		2026-06-29
HP:0031874	Late chronotype	Delayed sleep onset|Late sleep onset	HPO		2026-06-29
HP:0031875	Abnormal circulating hepcidin concentration	Abnormal hepcidin level	HPO		2026-06-29
HP:0031876	Decreased circulating hepcidin concentration	Decreased hepcidin level	HPO		2026-06-29
HP:0031877	Elevated circulating hepcidin concentration	Elevated hepcidin level	HPO		2026-06-29
HP:0031878	Acromicria		HPO		2026-06-29
HP:0031879	Abnormal eyelid physiology		HPO		2026-06-29
HP:0031880	Eyelid laxity	Lid laxity	HPO		2026-06-29
HP:0031881	Decreased tear drainage		HPO		2026-06-29
HP:0031882	Agyria	Agyria diffuse	HPO		2026-06-29
HP:0031883	Increased proinsulin:insulin ratio		HPO		2026-06-29
HP:0031884	Abnormal CSF glucose concentration	Abnormal CSF glucose level	HPO		2026-06-29
HP:0031885	Hyperglycorrhachia	Increased CSF glucose	HPO		2026-06-29
HP:0031886	Abnormal LDL cholesterol concentration	Abnormal LDL-C concentration|Abnormal LDL-C level|Abnormal LDLc concentration	HPO		2026-06-29
HP:0031887	Abnormal chylomicron concentration		HPO		2026-06-29
HP:0031888	Abnormal circulating HDL-C concentration	Abnormal circulating HDL-C concentration|Abnormal high-density lipoprotein cholesterol level	HPO		2026-06-29
HP:0031889	Abnormal circulating VLDL-C concentration	Abnormal circulating VLDL-C concentration|Abnormal very-low-density lipoprotein cholesterol level	HPO		2026-06-29
HP:0031890	Increased urine urobilinogen		HPO		2026-06-29
HP:0031891	Decreased total eosinophil count	Decreased eosinophil count	HPO		2026-06-29
HP:0031898	Rouleaux formation	Increased rouleaux formation	HPO		2026-06-29
HP:0031899	Abnormal coagulation factor V activity	Abnormal factor V activity	HPO		2026-06-29
HP:0031901	Elevated total serum tryptase		HPO		2026-06-29
HP:0031903	Abnormal circulating selenium concentration	Abnormal serum selenium concentration	HPO		2026-06-29
HP:0031904	Abnormal total hemolytic complement activity	Abnormal CH50	HPO		2026-06-29
HP:0031905	Increased total hemolytic complement activity		HPO		2026-06-29
HP:0031907	Anti-mitochondrial M2 antibody positivity	AMA-M2 positive	HPO		2026-06-29
HP:0031908	Micrographia		HPO		2026-06-29
HP:0031909	Unicornuate uterus		HPO		2026-06-29
HP:0031910	Abnormal cranial nerve physiology		HPO		2026-06-29
HP:0031911	Abnormal fifth cranial nerve physiology		HPO		2026-06-29
HP:0031912	Trigeminal anesthesia	Trigeminal anaesthesia	HPO		2026-06-29
HP:0031913	Rhombencephalosynapsis		HPO		2026-06-29
HP:0031914	Fluctuating		HPO		2026-06-29
HP:0031915	Stable		HPO		2026-06-29
HP:0031917	Digital ulcer		HPO		2026-06-29
HP:0031918	Ovarian sex cord-stromal tumor	Ovarian sex cord-stromal tumour	HPO		2026-06-29
HP:0031919	Juvenile type ovarian granulosa cell tumor	Juvenile type ovarian granulosa cell tumour|Ovarian juvenile granulosa cell tumor|Ovarian juvenile granulosa cell tumour	HPO		2026-06-29
HP:0031920	Malignant ovarian granulosa cell tumor	Malignant ovarian granulosa cell tumour	HPO		2026-06-29
HP:0031921	Gastrocnemius myalgia	Calf muscle pain|Calf myalgia	HPO		2026-06-29
HP:0031922	Renal artery duplication	Accessory renal artery|Double renal artery	HPO		2026-06-29
HP:0031923	Hematocolpos	Haematocolpos	HPO		2026-06-29
HP:0031924	Rope sign		HPO		2026-06-29
HP:0031925	Rosette		HPO		2026-06-29
HP:0031926	Homer Wright rosette		HPO		2026-06-29
HP:0031927	Flexner-Wintersteiner rosette		HPO		2026-06-29
HP:0031928	True ependymal rosette		HPO		2026-06-29
HP:0031929	Perivascular pseudorosette		HPO		2026-06-29
HP:0031930	Neurocytic rosette	Pineocytomatous rosette	HPO		2026-06-29
HP:0031931	Ocular flutter		HPO		2026-06-29
HP:0031932	Aorto-left ventricular tunnel	Left ventricle to aorta tunnel	HPO		2026-06-29
HP:0031933	Aorto-right ventricular tunnel	Right ventricle to aorta tunnel	HPO		2026-06-29
HP:0031934	Abnormal descending aorta morphology		HPO		2026-06-29
HP:0031935	Ascending aorta hypoplasia		HPO		2026-06-29
HP:0031936	Delayed ability to walk	Delayed walking	HPO		2026-06-29
HP:0031937	Tachylalia	Fast speech|Tachylogia	HPO		2026-06-29
HP:0031938	Abnormal conus terminalis morphology	Abnormal conus medullaris morphology	HPO		2026-06-29
